task,method,sample_id,article_group,replicate,mrr,recall_at_1,recall_at_5,tie_size,agreement_at_5,gallery_size
heldout_method,sequence_as_set,l179-s5-ramanathan-2007,article:l179,0,,,,,0.2,119
heldout_method,sequence_as_bag,l179-s5-ramanathan-2007,article:l179,0,,,,,0.2,119
heldout_method,random_gallery,l179-s5-ramanathan-2007,article:l179,0,,,,,0.3277310924369748,119
heldout_method,balanced_strict,l221-s4-dai-2008,article:l221,0,,,,,0.4,118
heldout_method,equal_facets,l221-s4-dai-2008,article:l221,0,,,,,0.6,118
heldout_method,gower_field_pool,l221-s4-dai-2008,article:l221,0,,,,,0.0,118
heldout_method,sequence_as_set,l221-s4-dai-2008,article:l221,0,,,,,0.6,118
heldout_method,sequence_as_bag,l221-s4-dai-2008,article:l221,0,,,,,0.4,118
heldout_method,random_gallery,l221-s4-dai-2008,article:l221,0,,,,,0.3220338983050847,118
heldout_method,balanced_strict,l208-s5-li-2012,article:l208,0,,,,,0.8,119
heldout_method,equal_facets,l208-s5-li-2012,article:l208,0,,,,,0.8,119
heldout_method,gower_field_pool,l208-s5-li-2012,article:l208,0,,,,,0.8,119
heldout_method,sequence_as_set,l208-s5-li-2012,article:l208,0,,,,,0.8,119
heldout_method,sequence_as_bag,l208-s5-li-2012,article:l208,0,,,,,0.8,119
heldout_method,random_gallery,l208-s5-li-2012,article:l208,0,,,,,0.3277310924369748,119
heldout_method,balanced_strict,l209-s7-ash-2001,article:l209,0,,,,,0.6,118
heldout_method,equal_facets,l209-s7-ash-2001,article:l209,0,,,,,0.2,118
heldout_method,gower_field_pool,l209-s7-ash-2001,article:l209,0,,,,,0.2,118
heldout_method,sequence_as_set,l209-s7-ash-2001,article:l209,0,,,,,0.8,118
heldout_method,sequence_as_bag,l209-s7-ash-2001,article:l209,0,,,,,0.6,118
heldout_method,random_gallery,l209-s7-ash-2001,article:l209,0,,,,,0.3220338983050847,118
heldout_method,balanced_strict,l136-s5-vescovo-2010,article:l136,0,,,,,0.4,119
heldout_method,equal_facets,l136-s5-vescovo-2010,article:l136,0,,,,,0.2,119
heldout_method,gower_field_pool,l136-s5-vescovo-2010,article:l136,0,,,,,0.2,119
heldout_method,sequence_as_set,l136-s5-vescovo-2010,article:l136,0,,,,,0.2,119
heldout_method,sequence_as_bag,l136-s5-vescovo-2010,article:l136,0,,,,,0.4,119
heldout_method,random_gallery,l136-s5-vescovo-2010,article:l136,0,,,,,0.3277310924369748,119
heldout_method,balanced_strict,l259-s2-chen-2017,article:l259,0,,,,,0.4,118
heldout_method,equal_facets,l259-s2-chen-2017,article:l259,0,,,,,0.4,118
heldout_method,gower_field_pool,l259-s2-chen-2017,article:l259,0,,,,,0.4,118
heldout_method,sequence_as_set,l259-s2-chen-2017,article:l259,0,,,,,0.2,118
heldout_method,sequence_as_bag,l259-s2-chen-2017,article:l259,0,,,,,0.2,118
heldout_method,random_gallery,l259-s2-chen-2017,article:l259,0,,,,,0.3220338983050847,118
heldout_method,balanced_strict,l314-s4-diezpascual-2011,article:l314,0,,,,,0.4,119
heldout_method,equal_facets,l314-s4-diezpascual-2011,article:l314,0,,,,,0.4,119
heldout_method,gower_field_pool,l314-s4-diezpascual-2011,article:l314,0,,,,,0.4,119
heldout_method,sequence_as_set,l314-s4-diezpascual-2011,article:l314,0,,,,,0.4,119
heldout_method,sequence_as_bag,l314-s4-diezpascual-2011,article:l314,0,,,,,0.4,119
heldout_method,random_gallery,l314-s4-diezpascual-2011,article:l314,0,,,,,0.3277310924369748,119
heldout_method,balanced_strict,l282-s3-cui-2008,article:l282,0,,,,,0.8,118
heldout_method,equal_facets,l282-s3-cui-2008,article:l282,0,,,,,0.4,118
heldout_method,gower_field_pool,l282-s3-cui-2008,article:l282,0,,,,,1.0,118
heldout_method,sequence_as_set,l282-s3-cui-2008,article:l282,0,,,,,0.4,118
heldout_method,sequence_as_bag,l282-s3-cui-2008,article:l282,0,,,,,0.8,118
heldout_method,random_gallery,l282-s3-cui-2008,article:l282,0,,,,,0.3220338983050847,118
heldout_method,balanced_strict,l118-s1-fidelus-2005,article:l118,0,,,,,0.4,119
heldout_method,equal_facets,l118-s1-fidelus-2005,article:l118,0,,,,,0.4,119
heldout_method,gower_field_pool,l118-s1-fidelus-2005,article:l118,0,,,,,0.2,119
heldout_method,sequence_as_set,l118-s1-fidelus-2005,article:l118,0,,,,,0.4,119
heldout_method,sequence_as_bag,l118-s1-fidelus-2005,article:l118,0,,,,,0.4,119
heldout_method,random_gallery,l118-s1-fidelus-2005,article:l118,0,,,,,0.3277310924369748,119
heldout_method,balanced_strict,l278-s2-choi-2001,article:l278,0,,,,,0.4,118
heldout_method,equal_facets,l278-s2-choi-2001,article:l278,0,,,,,0.4,118
heldout_method,gower_field_pool,l278-s2-choi-2001,article:l278,0,,,,,1.0,118
heldout_method,sequence_as_set,l278-s2-choi-2001,article:l278,0,,,,,0.6,118
heldout_method,sequence_as_bag,l278-s2-choi-2001,article:l278,0,,,,,1.0,118
heldout_method,random_gallery,l278-s2-choi-2001,article:l278,0,,,,,0.3220338983050847,118
heldout_method,balanced_strict,l146-s4-tao-2011,article:l146,0,,,,,0.2,118
heldout_method,equal_facets,l146-s4-tao-2011,article:l146,0,,,,,0.65,118
heldout_method,gower_field_pool,l146-s4-tao-2011,article:l146,0,,,,,0.6,118
heldout_method,sequence_as_set,l146-s4-tao-2011,article:l146,0,,,,,0.4,118
heldout_method,sequence_as_bag,l146-s4-tao-2011,article:l146,0,,,,,0.2,118
heldout_method,random_gallery,l146-s4-tao-2011,article:l146,0,,,,,0.3220338983050847,118
heldout_method,balanced_strict,l132-s4-holt-2014,article:l132,0,,,,,0.4,119
heldout_method,equal_facets,l132-s4-holt-2014,article:l132,0,,,,,0.6,119
heldout_method,gower_field_pool,l132-s4-holt-2014,article:l132,0,,,,,0.2,119
heldout_method,sequence_as_set,l132-s4-holt-2014,article:l132,0,,,,,0.4,119
heldout_method,sequence_as_bag,l132-s4-holt-2014,article:l132,0,,,,,0.4,119
heldout_method,random_gallery,l132-s4-holt-2014,article:l132,0,,,,,0.3277310924369748,119
heldout_method,balanced_strict,l137-s8-yang-2014,article:l137,0,,,,,0.4,119
heldout_method,equal_facets,l137-s8-yang-2014,article:l137,0,,,,,0.4,119
heldout_method,gower_field_pool,l137-s8-yang-2014,article:l137,0,,,,,0.6,119
heldout_method,sequence_as_set,l137-s8-yang-2014,article:l137,0,,,,,0.6,119
heldout_method,sequence_as_bag,l137-s8-yang-2014,article:l137,0,,,,,0.4,119
heldout_method,random_gallery,l137-s8-yang-2014,article:l137,0,,,,,0.3277310924369748,119
heldout_method,balanced_strict,l271-s15-sun-2004,article:l271,0,,,,,0.8,119
heldout_method,equal_facets,l271-s15-sun-2004,article:l271,0,,,,,0.4,119
heldout_method,gower_field_pool,l271-s15-sun-2004,article:l271,0,,,,,0.4,119
heldout_method,sequence_as_set,l271-s15-sun-2004,article:l271,0,,,,,0.8,119
heldout_method,sequence_as_bag,l271-s15-sun-2004,article:l271,0,,,,,0.8,119
heldout_method,random_gallery,l271-s15-sun-2004,article:l271,0,,,,,0.3277310924369748,119
heldout_method,balanced_strict,l266-s8-kalaitzidou-2007,article:l266,0,,,,,0.2,119
heldout_method,equal_facets,l266-s8-kalaitzidou-2007,article:l266,0,,,,,0.2,119
heldout_method,gower_field_pool,l266-s8-kalaitzidou-2007,article:l266,0,,,,,0.4,119
heldout_method,sequence_as_set,l266-s8-kalaitzidou-2007,article:l266,0,,,,,0.4,119
heldout_method,sequence_as_bag,l266-s8-kalaitzidou-2007,article:l266,0,,,,,0.4,119
heldout_method,random_gallery,l266-s8-kalaitzidou-2007,article:l266,0,,,,,0.3277310924369748,119
heldout_method,balanced_strict,l261-s2-wang-2016,article:l261,0,,,,,0.4,119
heldout_method,equal_facets,l261-s2-wang-2016,article:l261,0,,,,,0.4,119
heldout_method,gower_field_pool,l261-s2-wang-2016,article:l261,0,,,,,0.4,119
heldout_method,sequence_as_set,l261-s2-wang-2016,article:l261,0,,,,,0.2,119
heldout_method,sequence_as_bag,l261-s2-wang-2016,article:l261,0,,,,,0.4,119
heldout_method,random_gallery,l261-s2-wang-2016,article:l261,0,,,,,0.3277310924369748,119
heldout_method,balanced_strict,l377-s4-wanasekara-2017,article:l377,0,,,,,0.2,119
heldout_method,equal_facets,l377-s4-wanasekara-2017,article:l377,0,,,,,0.2,119
heldout_method,gower_field_pool,l377-s4-wanasekara-2017,article:l377,0,,,,,0.4,119
heldout_method,sequence_as_set,l377-s4-wanasekara-2017,article:l377,0,,,,,0.4,119
heldout_method,sequence_as_bag,l377-s4-wanasekara-2017,article:l377,0,,,,,0.2,119
heldout_method,random_gallery,l377-s4-wanasekara-2017,article:l377,0,,,,,0.3277310924369748,119
heldout_method,balanced_strict,l318-s3-patsidis-2014,article:l318,0,,,,,0.4,118
heldout_method,equal_facets,l318-s3-patsidis-2014,article:l318,0,,,,,0.6,118
heldout_method,gower_field_pool,l318-s3-patsidis-2014,article:l318,0,,,,,0.6,118
heldout_method,sequence_as_set,l318-s3-patsidis-2014,article:l318,0,,,,,0.2,118
heldout_method,sequence_as_bag,l318-s3-patsidis-2014,article:l318,0,,,,,0.6,118
heldout_method,random_gallery,l318-s3-patsidis-2014,article:l318,0,,,,,0.3220338983050847,118
heldout_method,balanced_strict,l375-s1-rishi-2018,article:l375,0,,,,,0.4,118
heldout_method,equal_facets,l375-s1-rishi-2018,article:l375,0,,,,,0.4,118
heldout_method,gower_field_pool,l375-s1-rishi-2018,article:l375,0,,,,,0.5,118
heldout_method,sequence_as_set,l375-s1-rishi-2018,article:l375,0,,,,,0.4,118
heldout_method,sequence_as_bag,l375-s1-rishi-2018,article:l375,0,,,,,0.4,118
heldout_method,random_gallery,l375-s1-rishi-2018,article:l375,0,,,,,0.3220338983050847,118
heldout_method,balanced_strict,l146-s3-tao-2011,article:l146,0,,,,,0.55,118
heldout_method,equal_facets,l146-s3-tao-2011,article:l146,0,,,,,0.8,118
heldout_method,gower_field_pool,l146-s3-tao-2011,article:l146,0,,,,,0.8,118
heldout_method,sequence_as_set,l146-s3-tao-2011,article:l146,0,,,,,0.55,118
heldout_method,sequence_as_bag,l146-s3-tao-2011,article:l146,0,,,,,0.55,118
heldout_method,random_gallery,l146-s3-tao-2011,article:l146,0,,,,,0.3220338983050847,118
heldout_method,balanced_strict,l304-s3-stockelhuber-2011,article:l304,0,,,,,0.4,119
heldout_method,equal_facets,l304-s3-stockelhuber-2011,article:l304,0,,,,,0.2,119
heldout_method,gower_field_pool,l304-s3-stockelhuber-2011,article:l304,0,,,,,0.6,119
heldout_method,sequence_as_set,l304-s3-stockelhuber-2011,article:l304,0,,,,,0.4,119
heldout_method,sequence_as_bag,l304-s3-stockelhuber-2011,article:l304,0,,,,,0.4,119
heldout_method,random_gallery,l304-s3-stockelhuber-2011,article:l304,0,,,,,0.3277310924369748,119
heldout_method,balanced_strict,l229-s7-bao-2011,article:l229,0,,,,,0.0,118
heldout_method,equal_facets,l229-s7-bao-2011,article:l229,0,,,,,0.0,118
heldout_method,gower_field_pool,l229-s7-bao-2011,article:l229,0,,,,,0.0,118
heldout_method,sequence_as_set,l229-s7-bao-2011,article:l229,0,,,,,0.0,118
heldout_method,sequence_as_bag,l229-s7-bao-2011,article:l229,0,,,,,0.0,118
heldout_method,random_gallery,l229-s7-bao-2011,article:l229,0,,,,,0.3220338983050847,118
heldout_method,balanced_strict,l316-s3-chandrasekaran-2013,article:l316,0,,,,,0.4,117
heldout_method,equal_facets,l316-s3-chandrasekaran-2013,article:l316,0,,,,,0.4,117
heldout_method,gower_field_pool,l316-s3-chandrasekaran-2013,article:l316,0,,,,,0.6,117
heldout_method,sequence_as_set,l316-s3-chandrasekaran-2013,article:l316,0,,,,,0.4,117
heldout_method,sequence_as_bag,l316-s3-chandrasekaran-2013,article:l316,0,,,,,0.4,117
heldout_method,random_gallery,l316-s3-chandrasekaran-2013,article:l316,0,,,,,0.3247863247863248,117
heldout_method,balanced_strict,l120-s11-murugaraj-2005,article:l120,0,,,,,0.6,118
heldout_method,equal_facets,l120-s11-murugaraj-2005,article:l120,0,,,,,0.4,118
heldout_method,gower_field_pool,l120-s11-murugaraj-2005,article:l120,0,,,,,0.6,118
heldout_method,sequence_as_set,l120-s11-murugaraj-2005,article:l120,0,,,,,0.6,118
heldout_method,sequence_as_bag,l120-s11-murugaraj-2005,article:l120,0,,,,,0.4,118
heldout_method,random_gallery,l120-s11-murugaraj-2005,article:l120,0,,,,,0.3220338983050847,118
heldout_method,balanced_strict,l297-s1-shen-2004,article:l297,0,,,,,0.2,118
heldout_method,equal_facets,l297-s1-shen-2004,article:l297,0,,,,,0.2,118
heldout_method,gower_field_pool,l297-s1-shen-2004,article:l297,0,,,,,0.0,118
heldout_method,sequence_as_set,l297-s1-shen-2004,article:l297,0,,,,,0.2,118
heldout_method,sequence_as_bag,l297-s1-shen-2004,article:l297,0,,,,,0.2,118
heldout_method,random_gallery,l297-s1-shen-2004,article:l297,0,,,,,0.3220338983050847,118
heldout_method,balanced_strict,l267-s3-kim-2006,article:l267,0,,,,,0.2,119
heldout_method,equal_facets,l267-s3-kim-2006,article:l267,0,,,,,0.2,119
heldout_method,gower_field_pool,l267-s3-kim-2006,article:l267,0,,,,,0.2,119
heldout_method,sequence_as_set,l267-s3-kim-2006,article:l267,0,,,,,0.4,119
heldout_method,sequence_as_bag,l267-s3-kim-2006,article:l267,0,,,,,0.2,119
heldout_method,random_gallery,l267-s3-kim-2006,article:l267,0,,,,,0.3277310924369748,119
heldout_method,balanced_strict,l279-s1-motaung-2012,article:l279,0,,,,,0.6,119
heldout_method,equal_facets,l279-s1-motaung-2012,article:l279,0,,,,,0.8,119
heldout_method,gower_field_pool,l279-s1-motaung-2012,article:l279,0,,,,,0.6,119
heldout_method,sequence_as_set,l279-s1-motaung-2012,article:l279,0,,,,,0.4,119
heldout_method,sequence_as_bag,l279-s1-motaung-2012,article:l279,0,,,,,0.6,119
heldout_method,random_gallery,l279-s1-motaung-2012,article:l279,0,,,,,0.3277310924369748,119
heldout_method,balanced_strict,l302-s3-bandyopadhyay-2005,article:l302,0,,,,,0.2,119
heldout_method,equal_facets,l302-s3-bandyopadhyay-2005,article:l302,0,,,,,0.2,119
heldout_method,gower_field_pool,l302-s3-bandyopadhyay-2005,article:l302,0,,,,,0.0,119
heldout_method,sequence_as_set,l302-s3-bandyopadhyay-2005,article:l302,0,,,,,0.2,119
heldout_method,sequence_as_bag,l302-s3-bandyopadhyay-2005,article:l302,0,,,,,0.0,119
heldout_method,random_gallery,l302-s3-bandyopadhyay-2005,article:l302,0,,,,,0.3277310924369748,119
heldout_method,balanced_strict,l396-s4-ghosh-2013,article:l396,0,,,,,0.6,118
heldout_method,equal_facets,l396-s4-ghosh-2013,article:l396,0,,,,,0.4,118
heldout_method,gower_field_pool,l396-s4-ghosh-2013,article:l396,0,,,,,0.6,118
heldout_method,sequence_as_set,l396-s4-ghosh-2013,article:l396,0,,,,,0.8,118
heldout_method,sequence_as_bag,l396-s4-ghosh-2013,article:l396,0,,,,,0.6,118
heldout_method,random_gallery,l396-s4-ghosh-2013,article:l396,0,,,,,0.3220338983050847,118
heldout_method,balanced_strict,l297-s2-shen-2004,article:l297,0,,,,,0.0,118
heldout_method,equal_facets,l297-s2-shen-2004,article:l297,0,,,,,0.2,118
heldout_method,gower_field_pool,l297-s2-shen-2004,article:l297,0,,,,,0.0,118
heldout_method,sequence_as_set,l297-s2-shen-2004,article:l297,0,,,,,0.2,118
heldout_method,sequence_as_bag,l297-s2-shen-2004,article:l297,0,,,,,0.2,118
heldout_method,random_gallery,l297-s2-shen-2004,article:l297,0,,,,,0.3220338983050847,118
heldout_method,balanced_strict,l287-s3-jang-2008,article:l287,0,,,,,0.8,117
heldout_method,equal_facets,l287-s3-jang-2008,article:l287,0,,,,,0.6,117
heldout_method,gower_field_pool,l287-s3-jang-2008,article:l287,0,,,,,1.0,117
heldout_method,sequence_as_set,l287-s3-jang-2008,article:l287,0,,,,,0.8,117
heldout_method,sequence_as_bag,l287-s3-jang-2008,article:l287,0,,,,,0.8,117
heldout_method,random_gallery,l287-s3-jang-2008,article:l287,0,,,,,0.3162393162393162,117
heldout_method,balanced_strict,l129-s12-wu-2011,article:l129,0,,,,,0.2,119
heldout_method,equal_facets,l129-s12-wu-2011,article:l129,0,,,,,0.4,119
heldout_method,gower_field_pool,l129-s12-wu-2011,article:l129,0,,,,,0.2,119
heldout_method,sequence_as_set,l129-s12-wu-2011,article:l129,0,,,,,0.2,119
heldout_method,sequence_as_bag,l129-s12-wu-2011,article:l129,0,,,,,0.2,119
heldout_method,random_gallery,l129-s12-wu-2011,article:l129,0,,,,,0.3277310924369748,119
heldout_method,balanced_strict,l191-s2-xie-2004,article:l191,0,,,,,0.8,118
heldout_method,equal_facets,l191-s2-xie-2004,article:l191,0,,,,,0.8,118
heldout_method,gower_field_pool,l191-s2-xie-2004,article:l191,0,,,,,0.8,118
heldout_method,sequence_as_set,l191-s2-xie-2004,article:l191,0,,,,,0.4,118
heldout_method,sequence_as_bag,l191-s2-xie-2004,article:l191,0,,,,,0.8,118
heldout_method,random_gallery,l191-s2-xie-2004,article:l191,0,,,,,0.3220338983050847,118
heldout_method,balanced_strict,l209-s12-ash-2001,article:l209,0,,,,,0.6,118
heldout_method,equal_facets,l209-s12-ash-2001,article:l209,0,,,,,0.6,118
heldout_method,gower_field_pool,l209-s12-ash-2001,article:l209,0,,,,,0.2,118
heldout_method,sequence_as_set,l209-s12-ash-2001,article:l209,0,,,,,0.8,118
heldout_method,sequence_as_bag,l209-s12-ash-2001,article:l209,0,,,,,0.6,118
heldout_method,random_gallery,l209-s12-ash-2001,article:l209,0,,,,,0.3220338983050847,118
heldout_method,balanced_strict,l397-s1-tuncer-2007,article:l397,0,,,,,0.4,119
heldout_method,equal_facets,l397-s1-tuncer-2007,article:l397,0,,,,,0.4,119
heldout_method,gower_field_pool,l397-s1-tuncer-2007,article:l397,0,,,,,0.8,119
heldout_method,sequence_as_set,l397-s1-tuncer-2007,article:l397,0,,,,,0.6,119
heldout_method,sequence_as_bag,l397-s1-tuncer-2007,article:l397,0,,,,,0.4,119
heldout_method,random_gallery,l397-s1-tuncer-2007,article:l397,0,,,,,0.3277310924369748,119
heldout_method,balanced_strict,l102-s8-hu-2007,article:l102,0,,,,,0.8,119
heldout_method,equal_facets,l102-s8-hu-2007,article:l102,0,,,,,0.8,119
heldout_method,gower_field_pool,l102-s8-hu-2007,article:l102,0,,,,,1.0,119
heldout_method,sequence_as_set,l102-s8-hu-2007,article:l102,0,,,,,0.8,119
heldout_method,sequence_as_bag,l102-s8-hu-2007,article:l102,0,,,,,0.8,119
heldout_method,random_gallery,l102-s8-hu-2007,article:l102,0,,,,,0.3277310924369748,119
heldout_method,balanced_strict,l294-s4-sarwar-2007,article:l294,0,,,,,0.6,118
heldout_method,equal_facets,l294-s4-sarwar-2007,article:l294,0,,,,,0.4,118
heldout_method,gower_field_pool,l294-s4-sarwar-2007,article:l294,0,,,,,0.8,118
heldout_method,sequence_as_set,l294-s4-sarwar-2007,article:l294,0,,,,,0.4,118
heldout_method,sequence_as_bag,l294-s4-sarwar-2007,article:l294,0,,,,,0.6,118
heldout_method,random_gallery,l294-s4-sarwar-2007,article:l294,0,,,,,0.3220338983050847,118
heldout_method,balanced_strict,l278-s1-choi-2001,article:l278,0,,,,,0.8,118
heldout_method,equal_facets,l278-s1-choi-2001,article:l278,0,,,,,0.8,118
heldout_method,gower_field_pool,l278-s1-choi-2001,article:l278,0,,,,,1.0,118
heldout_method,sequence_as_set,l278-s1-choi-2001,article:l278,0,,,,,1.0,118
heldout_method,sequence_as_bag,l278-s1-choi-2001,article:l278,0,,,,,1.0,118
heldout_method,random_gallery,l278-s1-choi-2001,article:l278,0,,,,,0.3220338983050847,118
heldout_method,balanced_strict,l287-s4-jang-2008,article:l287,0,,,,,0.8,117
heldout_method,equal_facets,l287-s4-jang-2008,article:l287,0,,,,,0.6,117
heldout_method,gower_field_pool,l287-s4-jang-2008,article:l287,0,,,,,1.0,117
heldout_method,sequence_as_set,l287-s4-jang-2008,article:l287,0,,,,,0.8,117
heldout_method,sequence_as_bag,l287-s4-jang-2008,article:l287,0,,,,,0.8,117
heldout_method,random_gallery,l287-s4-jang-2008,article:l287,0,,,,,0.3162393162393162,117
heldout_method,balanced_strict,l217-s6-ash-2002,article:l217,0,,,,,0.0,119
heldout_method,equal_facets,l217-s6-ash-2002,article:l217,0,,,,,0.2,119
heldout_method,gower_field_pool,l217-s6-ash-2002,article:l217,0,,,,,0.4,119
heldout_method,sequence_as_set,l217-s6-ash-2002,article:l217,0,,,,,0.2,119
heldout_method,sequence_as_bag,l217-s6-ash-2002,article:l217,0,,,,,0.0,119
heldout_method,random_gallery,l217-s6-ash-2002,article:l217,0,,,,,0.3277310924369748,119
heldout_method,balanced_strict,l316-s5-chandrasekaran-2013,article:l316,0,,,,,0.4,117
heldout_method,equal_facets,l316-s5-chandrasekaran-2013,article:l316,0,,,,,0.4,117
heldout_method,gower_field_pool,l316-s5-chandrasekaran-2013,article:l316,0,,,,,0.6,117
heldout_method,sequence_as_set,l316-s5-chandrasekaran-2013,article:l316,0,,,,,0.4,117
heldout_method,sequence_as_bag,l316-s5-chandrasekaran-2013,article:l316,0,,,,,0.4,117
